booking_id,fraud_confirmed,investigation_status,investigation_date
4068,0,Cleared,2026-04-15
4069,1,Confirmed Fraud,2025-08-24
4070,0,Cleared,2026-07-26
4071,0,Cleared,2025-08-16
4072,0,Cleared,2026-04-01
4073,0,Cleared,2026-05-29
4074,0,Cleared,2026-04-13
4075,0,Cleared,2025-06-14
4076,0,Cleared,2025-12-23
4077,0,Cleared,2026-07-16
4078,0,Cleared,2025-02-06
4079,0,Cleared,2026-05-21
4080,0,Cleared,2026-07-19
4081,0,Cleared,2025-02-21
4082,0,Cleared,2026-03-24
4083,0,Cleared,2026-07-05
4084,0,Cleared,2026-01-22
4085,0,Cleared,2025-01-07
4086,1,Confirmed Fraud,2025-03-10
4087,0,Cleared,2025-05-10
4088,0,Cleared,2026-07-29
4089,0,Cleared,2026-05-29
4090,0,Cleared,2025-01-25
4091,0,Cleared,2025-12-23
4092,1,Confirmed Fraud,2025-06-14
4093,0,Cleared,2025-09-25
4094,0,Cleared,2026-07-08
4095,0,Cleared,2025-11-19
4096,0,Cleared,2025-08-17
4097,1,Confirmed Fraud,2025-02-20
4098,0,Cleared,2026-05-07
4099,0,Cleared,2026-07-21
4100,0,Cleared,2026-05-21
4101,0,Cleared,2026-06-18
4102,1,Confirmed Fraud,2026-07-17
4103,1,Confirmed Fraud,2026-02-19
4104,0,Cleared,2025-01-17
4105,0,Cleared,2026-06-25
4106,0,Cleared,2026-05-31
4107,0,Cleared,2025-10-20
4108,0,Cleared,2026-07-04
4109,0,Cleared,2026-05-29
4110,0,Cleared,2026-05-03
4111,0,Cleared,2026-06-12
4112,0,Cleared,2025-11-13
4113,0,Cleared,2026-04-11
4114,0,Cleared,2026-03-16
4115,0,Cleared,2025-01-19
4116,0,Cleared,2025-11-26
4117,0,Cleared,2025-05-03
4118,0,Cleared,2025-05-26
4119,0,Cleared,2026-03-27
4120,0,Cleared,2025-11-07
4121,0,Cleared,2026-07-26
4122,0,Cleared,2025-08-16
4123,1,Confirmed Fraud,2026-02-01
4124,0,Cleared,2025-09-26
4125,1,Confirmed Fraud,2025-03-15
4126,0,Cleared,2025-09-26
4127,0,Cleared,2026-03-12
4128,0,Cleared,2025-11-18
4129,0,Cleared,2026-04-09
4130,0,Cleared,2026-04-11
4131,0,Cleared,2025-01-30
4132,0,Cleared,2026-06-30
4133,0,Cleared,2026-07-07
4134,0,Cleared,2026-05-16
4135,0,Cleared,2025-09-22
4136,0,Cleared,2025-04-12
4137,0,Cleared,2025-07-08
4138,0,Cleared,2026-02-07
4139,0,Cleared,2026-08-12
4140,0,Cleared,2026-07-29
4141,0,Cleared,2025-10-06
4142,0,Cleared,2025-08-28
4143,0,Cleared,2025-10-17
4144,0,Cleared,2026-07-27
4145,0,Cleared,2026-04-14
4146,0,Cleared,2026-02-12
4147,0,Cleared,2026-04-15
4148,0,Cleared,2026-07-20
4149,0,Cleared,2026-05-01
4150,0,Cleared,2025-07-29
4151,0,Cleared,2026-03-23
4152,0,Cleared,2026-02-22
4153,0,Cleared,2025-09-21
4154,1,Confirmed Fraud,2026-04-07
4155,0,Cleared,2025-07-02
4156,0,Cleared,2025-07-26
4157,0,Cleared,2025-12-14
4158,0,Cleared,2025-11-12
4159,1,Confirmed Fraud,2026-02-27
4160,0,Cleared,2025-11-09
4161,0,Cleared,2026-02-28
4162,0,Cleared,2025-07-27
4163,0,Cleared,2025-11-15
4164,0,Cleared,2026-03-19
4165,0,Cleared,2026-07-18
4166,0,Cleared,2025-01-16
4167,0,Cleared,2026-04-07
4168,0,Cleared,2025-11-09
4169,0,Cleared,2026-02-14
4170,0,Cleared,2026-06-09
4171,0,Cleared,2025-04-10
4172,0,Cleared,2025-11-05
4173,0,Cleared,2026-06-07
4174,0,Cleared,2025-04-28
4175,0,Cleared,2026-08-06
4176,0,Cleared,2026-01-28
4177,0,Cleared,2026-08-02
4178,0,Cleared,2026-01-05
4179,0,Cleared,2026-04-26
4180,0,Cleared,2025-11-19
4181,0,Cleared,2026-01-20
4182,0,Cleared,2026-01-05
4183,0,Cleared,2026-07-08
4184,0,Cleared,2025-02-02
4185,0,Cleared,2026-02-05
4186,0,Cleared,2026-04-27
4187,0,Cleared,2025-05-11
4188,0,Cleared,2025-10-10
4189,0,Cleared,2025-12-22
4190,0,Cleared,2026-07-07
4191,0,Cleared,2026-05-25
4192,0,Cleared,2026-07-16
4193,0,Cleared,2026-02-03
4194,0,Cleared,2026-02-17
4195,0,Cleared,2026-05-02
4196,0,Cleared,2026-06-06
4197,0,Cleared,2026-02-24
4198,0,Cleared,2026-05-29
4199,0,Cleared,2026-04-03
4200,0,Cleared,2026-01-30
4201,0,Cleared,2026-03-25
4202,0,Cleared,2026-04-14
4203,1,Confirmed Fraud,2026-02-28
4204,0,Cleared,2025-07-23
4205,0,Cleared,2026-01-10
4206,0,Cleared,2026-05-31
4207,0,Cleared,2026-07-21
4208,0,Cleared,2026-06-23
4209,0,Cleared,2026-04-17
4210,0,Cleared,2025-08-23
4211,0,Cleared,2026-07-09
4212,0,Cleared,2025-12-28
4213,0,Cleared,2026-03-16
4214,0,Cleared,2025-12-26
4215,0,Cleared,2026-04-16
4216,0,Cleared,2025-09-28
4217,0,Cleared,2025-04-07
4218,0,Cleared,2026-03-26
4219,0,Cleared,2026-02-04
4220,0,Cleared,2026-03-29
4221,0,Cleared,2026-06-21
4222,0,Cleared,2026-02-14
4223,0,Cleared,2026-03-18
4224,0,Cleared,2026-05-16
4225,0,Cleared,2025-08-08
4226,0,Cleared,2025-03-24
4227,0,Cleared,2026-07-22
4228,0,Cleared,2026-07-11
4229,0,Cleared,2025-09-15
4230,0,Cleared,2026-04-02
4231,0,Cleared,2025-09-26
4232,0,Cleared,2026-04-25
4233,0,Cleared,2026-06-09
4234,0,Cleared,2025-02-12
4235,0,Cleared,2026-06-24
4236,0,Cleared,2025-06-30
4237,0,Cleared,2025-05-26
4238,1,Confirmed Fraud,2026-08-04
4239,0,Cleared,2026-03-11
4240,0,Cleared,2026-07-16
4241,0,Cleared,2026-06-29
4242,1,Confirmed Fraud,2026-03-14
4243,0,Cleared,2025-03-05
4244,0,Cleared,2026-07-10
4245,0,Cleared,2025-07-16
4246,0,Cleared,2026-08-07
4247,0,Cleared,2026-07-10
4248,0,Cleared,2025-03-12
4249,0,Cleared,2025-01-21
4250,0,Cleared,2026-05-09
4251,0,Cleared,2025-10-11
4252,0,Cleared,2025-05-02
4253,0,Cleared,2025-12-13
4254,0,Cleared,2026-07-10
4255,0,Cleared,2025-06-09
4256,0,Cleared,2025-11-17
4257,0,Cleared,2026-07-23
4258,0,Cleared,2026-07-09
4259,0,Cleared,2026-03-13
4260,0,Cleared,2025-08-04
4261,0,Cleared,2026-06-26
4262,0,Cleared,2026-05-06
4263,0,Cleared,2026-07-09
4264,0,Cleared,2025-12-26
4265,0,Cleared,2026-04-15
4266,0,Cleared,2026-05-29
4267,0,Cleared,2025-12-24
4268,1,Confirmed Fraud,2026-01-11
4269,0,Cleared,2026-05-05
4270,0,Cleared,2026-05-13
4271,0,Cleared,2026-08-15
4272,0,Cleared,2026-07-28
4273,0,Cleared,2025-06-25
4274,0,Cleared,2026-01-05
4275,0,Cleared,2025-11-08
4276,0,Cleared,2026-06-08
4277,0,Cleared,2026-05-02
4278,0,Cleared,2025-11-08
4279,0,Cleared,2025-04-09
4280,0,Cleared,2025-05-04
4281,0,Cleared,2026-05-09
4282,0,Cleared,2026-07-18
4283,0,Cleared,2026-04-04
4284,0,Cleared,2025-10-15
4285,0,Cleared,2025-12-25
4286,0,Cleared,2026-03-11
4287,0,Cleared,2026-07-20
4288,0,Cleared,2026-01-23
4289,0,Cleared,2026-05-25
4290,0,Cleared,2026-07-02
4291,0,Cleared,2026-05-01
4292,0,Cleared,2025-09-19
4293,0,Cleared,2026-05-15
4294,0,Cleared,2025-12-09
4295,0,Cleared,2025-05-16
4296,0,Cleared,2025-08-09
4297,0,Cleared,2025-11-25
4298,0,Cleared,2026-05-14
4299,0,Cleared,2026-01-01
4300,0,Cleared,2025-05-05
4301,0,Cleared,2025-04-10
4302,1,Confirmed Fraud,2026-07-17
4303,0,Cleared,2026-04-30
4304,0,Cleared,2026-06-07
4305,1,Confirmed Fraud,2026-04-15
4306,0,Cleared,2026-08-08
4307,0,Cleared,2025-05-13
4308,0,Cleared,2025-10-03
4309,0,Cleared,2026-07-06
4310,0,Cleared,2026-03-09
4311,0,Cleared,2026-06-30
4312,0,Cleared,2026-06-15
4313,0,Cleared,2026-04-08
4314,0,Cleared,2025-03-18
4315,0,Cleared,2026-04-09
4316,1,Confirmed Fraud,2026-01-21
4317,0,Cleared,2025-05-22
4318,0,Cleared,2026-04-27
4319,0,Cleared,2026-06-27
4320,0,Cleared,2026-06-22
4321,0,Cleared,2026-01-29
4322,0,Cleared,2026-01-13
4323,0,Cleared,2025-06-16
4324,0,Cleared,2026-05-10
4325,0,Cleared,2026-06-30
4326,0,Cleared,2025-05-10
4327,1,Confirmed Fraud,2025-09-09
4328,0,Cleared,2025-08-19
4329,0,Cleared,2025-10-30
4330,1,Confirmed Fraud,2026-06-21
4331,0,Cleared,2026-05-08
4332,0,Cleared,2025-09-15
4333,0,Cleared,2025-03-25
4334,0,Cleared,2025-03-08
4335,0,Cleared,2026-01-12
4336,0,Cleared,2025-05-30
4337,0,Cleared,2025-05-16
4338,0,Cleared,2026-07-17
4339,0,Cleared,2025-08-01
4340,0,Cleared,2026-04-17
4341,0,Cleared,2025-11-08
4342,0,Cleared,2026-05-29
4343,0,Cleared,2025-04-19
4344,0,Cleared,2026-07-04
4345,0,Cleared,2026-01-29
4346,0,Cleared,2026-04-15
4347,0,Cleared,2026-08-08
4348,0,Cleared,2026-03-01
4349,0,Cleared,2025-07-24
4350,0,Cleared,2025-12-08
4351,0,Cleared,2025-02-24
4352,0,Cleared,2026-04-26
4353,0,Cleared,2025-09-02
4354,0,Cleared,2025-11-23
4355,0,Cleared,2025-07-29
4356,0,Cleared,2025-09-05
4357,0,Cleared,2025-08-18
4358,0,Cleared,2025-04-06
4359,0,Cleared,2025-07-26
4360,0,Cleared,2025-08-02
4361,0,Cleared,2025-10-02
4362,0,Cleared,2025-11-04
4363,0,Cleared,2026-06-03
4364,0,Cleared,2026-02-22
4365,0,Cleared,2026-01-14
4366,0,Cleared,2026-01-18
4367,0,Cleared,2026-02-11
4368,0,Cleared,2025-02-21
4369,0,Cleared,2026-05-02
4370,0,Cleared,2025-05-13
4371,0,Cleared,2026-05-28
4372,0,Cleared,2026-07-22
4373,0,Cleared,2025-06-23
4374,0,Cleared,2026-07-24
4375,0,Cleared,2025-06-03
4376,0,Cleared,2025-01-23
4377,1,Confirmed Fraud,2025-01-28
4378,1,Confirmed Fraud,2025-08-01
4379,0,Cleared,2025-08-16
4380,0,Cleared,2025-05-11
4381,0,Cleared,2025-05-08
4382,0,Cleared,2025-11-06
4383,0,Cleared,2026-06-23
4384,0,Cleared,2026-01-15
4385,0,Cleared,2026-01-15
4386,0,Cleared,2025-12-16
4387,0,Cleared,2026-05-16
4388,0,Cleared,2025-12-21
4389,0,Cleared,2026-06-26
4390,0,Cleared,2026-07-09
4391,0,Cleared,2025-09-21
4392,0,Cleared,2025-11-11
4393,1,Confirmed Fraud,2026-05-27
4394,0,Cleared,2026-05-31
4395,0,Cleared,2026-05-06
4396,0,Cleared,2025-11-06
4397,0,Cleared,2026-08-01
4398,0,Cleared,2025-02-18
4399,0,Cleared,2026-05-02
4400,0,Cleared,2026-01-06
4401,0,Cleared,2025-05-07
4402,0,Cleared,2025-05-06
4403,0,Cleared,2026-03-30
4404,0,Cleared,2025-11-07
4405,0,Cleared,2025-10-23
4406,0,Cleared,2025-05-28
4407,0,Cleared,2026-07-04
4408,0,Cleared,2026-01-02
4409,0,Cleared,2025-07-19
4410,0,Cleared,2025-02-20
4411,0,Cleared,2026-03-17
4412,0,Cleared,2026-04-03
4413,0,Cleared,2026-07-26
4414,0,Cleared,2026-02-15
4415,0,Cleared,2026-06-13
4416,0,Cleared,2026-05-01
4417,0,Cleared,2025-06-02
4418,0,Cleared,2026-04-24
4419,0,Cleared,2026-06-18
4420,0,Cleared,2026-03-29
4421,0,Cleared,2025-11-28
4422,0,Cleared,2026-06-12
4423,0,Cleared,2025-11-21
4424,0,Cleared,2026-03-01
4425,0,Cleared,2026-05-30
4426,0,Cleared,2025-10-21
4427,0,Cleared,2026-07-01
4428,0,Cleared,2025-12-25
4429,1,Confirmed Fraud,2025-02-10
4430,0,Cleared,2025-02-01
4431,0,Cleared,2025-10-29
4432,0,Cleared,2025-11-23
4433,0,Cleared,2026-07-27
4434,0,Cleared,2026-03-04
4435,0,Cleared,2026-02-24
4436,1,Confirmed Fraud,2025-03-01
4437,0,Cleared,2025-08-01
4438,0,Cleared,2025-11-21
4439,0,Cleared,2025-07-16
4440,0,Cleared,2026-02-21
4441,0,Cleared,2026-05-31
4442,0,Cleared,2026-07-25
4443,0,Cleared,2025-04-17
4444,0,Cleared,2025-11-17
4445,0,Cleared,2025-06-20
4446,0,Cleared,2025-11-16
4447,0,Cleared,2026-01-11
4448,0,Cleared,2025-06-22
4449,0,Cleared,2026-03-28
4450,0,Cleared,2025-05-26
4451,0,Cleared,2025-12-27
4452,0,Cleared,2026-07-09
4453,0,Cleared,2026-03-03
4454,1,Confirmed Fraud,2025-08-13
4455,0,Cleared,2025-02-22
4456,0,Cleared,2025-08-30
4457,0,Cleared,2026-07-05
4458,0,Cleared,2026-07-02
4459,0,Cleared,2025-01-27
4460,0,Cleared,2025-08-08
4461,0,Cleared,2025-09-07
4462,0,Cleared,2025-01-31
4463,0,Cleared,2025-02-06
4464,0,Cleared,2025-04-05
4465,0,Cleared,2026-07-16
4466,0,Cleared,2025-09-23
4467,0,Cleared,2025-08-02
4468,0,Cleared,2025-07-13
4469,0,Cleared,2026-07-12
4470,0,Cleared,2026-02-22
4471,0,Cleared,2025-07-15
4472,0,Cleared,2025-03-26
4473,1,Confirmed Fraud,2026-06-19
4474,0,Cleared,2025-05-13
4475,0,Cleared,2026-06-30
4476,0,Cleared,2026-06-29
4477,0,Cleared,2025-09-10
4478,1,Confirmed Fraud,2025-05-03
4479,0,Cleared,2025-02-23
4480,0,Cleared,2026-05-27
4481,0,Cleared,2025-05-23
4482,1,Confirmed Fraud,2025-06-17
4483,0,Cleared,2025-06-10
4484,0,Cleared,2026-03-06
4485,0,Cleared,2026-06-11
4486,0,Cleared,2026-02-25
4487,0,Cleared,2026-07-23
4488,0,Cleared,2026-02-15
4489,0,Cleared,2026-02-06
4490,0,Cleared,2025-12-09
4491,0,Cleared,2025-07-11
4492,0,Cleared,2025-04-27
4493,0,Cleared,2025-12-03
4494,0,Cleared,2026-03-29
4495,0,Cleared,2026-06-12
4496,0,Cleared,2026-01-07
4497,0,Cleared,2026-06-11
4498,0,Cleared,2026-06-16
4499,0,Cleared,2026-07-03
4500,0,Cleared,2026-07-27
4501,0,Cleared,2025-05-06
4502,1,Confirmed Fraud,2026-05-01
4503,0,Cleared,2025-12-04
4504,0,Cleared,2025-10-25
4505,0,Cleared,2025-04-16
4506,0,Cleared,2026-05-22
4507,0,Cleared,2026-05-02
4508,0,Cleared,2026-03-30
4509,0,Cleared,2026-04-28
4510,0,Cleared,2025-04-30
4511,0,Cleared,2026-05-22
4512,0,Cleared,2025-02-15
4513,0,Cleared,2026-07-26
4514,0,Cleared,2025-10-21
4515,0,Cleared,2026-03-17
4516,0,Cleared,2026-04-22
4517,0,Cleared,2025-09-26
4518,1,Confirmed Fraud,2025-01-19
4519,0,Cleared,2026-06-22
4520,0,Cleared,2025-04-17
4521,0,Cleared,2026-07-28
4522,0,Cleared,2025-07-01
4523,0,Cleared,2025-10-16
4524,0,Cleared,2026-06-02
4525,0,Cleared,2026-07-25
4526,0,Cleared,2025-10-19
4527,1,Confirmed Fraud,2026-07-02
4528,0,Cleared,2025-09-20
4529,0,Cleared,2026-06-30
4530,1,Confirmed Fraud,2025-01-21
4531,0,Cleared,2026-07-12
4532,0,Cleared,2026-02-08
4533,0,Cleared,2025-02-06
4534,0,Cleared,2025-11-26
4535,0,Cleared,2026-06-09
4536,0,Cleared,2026-06-14
4537,0,Cleared,2026-05-24
4538,0,Cleared,2025-08-23
4539,0,Cleared,2026-07-26
4540,0,Cleared,2026-07-03
4541,0,Cleared,2026-03-01
4542,0,Cleared,2026-05-29
4543,0,Cleared,2025-07-17
4544,0,Cleared,2025-06-03
4545,0,Cleared,2026-06-20
4546,0,Cleared,2026-05-23
4547,0,Cleared,2026-07-18
4548,0,Cleared,2025-08-08
4549,0,Cleared,2026-03-15
4550,0,Cleared,2026-07-27
4551,0,Cleared,2026-07-20
4552,0,Cleared,2025-08-25
4553,0,Cleared,2026-03-10
4554,0,Cleared,2026-08-06
4555,0,Cleared,2026-06-07
4556,0,Cleared,2026-06-17
4557,0,Cleared,2025-05-02
4558,0,Cleared,2026-01-25
4559,1,Confirmed Fraud,2025-09-15
4560,0,Cleared,2025-08-01
4561,0,Cleared,2025-08-26
4562,0,Cleared,2025-10-26
4563,0,Cleared,2025-12-29
4564,0,Cleared,2026-01-07
4565,0,Cleared,2025-12-16
4566,0,Cleared,2025-02-15
4567,0,Cleared,2025-06-08
4568,0,Cleared,2025-10-23
4569,0,Cleared,2025-04-16
4570,0,Cleared,2025-03-02
4571,0,Cleared,2025-10-09
4572,0,Cleared,2025-06-24
4573,0,Cleared,2026-01-11
4574,0,Cleared,2026-07-25
4575,0,Cleared,2026-05-12
4576,0,Cleared,2026-03-29
4577,1,Confirmed Fraud,2025-12-15
4578,0,Cleared,2026-05-20
4579,0,Cleared,2025-12-22
4580,0,Cleared,2026-05-16
4581,0,Cleared,2025-08-18
4582,0,Cleared,2026-02-16
4583,0,Cleared,2026-04-26
4584,0,Cleared,2026-07-18
4585,0,Cleared,2025-05-18
4586,0,Cleared,2025-02-12
4587,0,Cleared,2026-06-30
4588,0,Cleared,2026-06-10
4589,0,Cleared,2025-09-02
4590,0,Cleared,2025-07-19
4591,0,Cleared,2025-05-21
4592,0,Cleared,2025-06-23
4593,0,Cleared,2025-12-31
4594,0,Cleared,2025-06-21
4595,0,Cleared,2025-04-17
4596,0,Cleared,2026-07-09
4597,0,Cleared,2026-07-17
4598,0,Cleared,2025-07-22
4599,0,Cleared,2025-11-08
4600,0,Cleared,2026-04-18
4601,0,Cleared,2026-08-15
4602,0,Cleared,2025-10-11
4603,0,Cleared,2026-06-15
4604,0,Cleared,2026-04-04
4605,0,Cleared,2025-11-16
4606,0,Cleared,2026-06-06
4607,0,Cleared,2025-04-18
4608,0,Cleared,2026-02-22
4609,0,Cleared,2026-06-06
4610,0,Cleared,2025-10-24
4611,0,Cleared,2025-12-20
4612,0,Cleared,2026-04-12
4613,0,Cleared,2026-08-15
4614,1,Confirmed Fraud,2025-12-18
4615,0,Cleared,2025-06-20
4616,0,Cleared,2026-07-28
4617,0,Cleared,2026-02-14
4618,0,Cleared,2026-03-13
4619,0,Cleared,2026-06-29
4620,1,Confirmed Fraud,2025-07-18
4621,0,Cleared,2026-03-18
4622,0,Cleared,2025-09-02
4623,1,Confirmed Fraud,2025-05-17
4624,0,Cleared,2025-07-07
4625,0,Cleared,2026-06-04
4626,0,Cleared,2025-08-10
4627,0,Cleared,2026-05-06
4628,0,Cleared,2026-03-20
4629,0,Cleared,2025-09-27
4630,0,Cleared,2025-05-19
4631,0,Cleared,2025-08-01
4632,0,Cleared,2025-10-18
4633,0,Cleared,2025-02-01
4634,0,Cleared,2026-06-22
4635,0,Cleared,2026-03-19
4636,0,Cleared,2026-01-04
4637,0,Cleared,2025-08-30
4638,0,Cleared,2025-12-16
4639,0,Cleared,2025-10-08
4640,0,Cleared,2026-05-21
4641,0,Cleared,2025-03-24
4642,0,Cleared,2025-11-17
4643,0,Cleared,2026-01-29
4644,0,Cleared,2026-07-02
4645,0,Cleared,2025-02-16
4646,0,Cleared,2025-11-14
4647,0,Cleared,2025-10-26
4648,0,Cleared,2026-04-30
4649,0,Cleared,2025-06-17
4650,0,Cleared,2026-06-17
4651,0,Cleared,2026-02-02
4652,0,Cleared,2026-04-02
4653,0,Cleared,2025-04-20
4654,1,Confirmed Fraud,2026-07-06
4655,0,Cleared,2025-04-15
4656,1,Confirmed Fraud,2025-03-31
4657,0,Cleared,2026-02-23
4658,0,Cleared,2025-07-28
4659,0,Cleared,2025-09-28
4660,0,Cleared,2026-07-07
4661,0,Cleared,2025-11-22
4662,0,Cleared,2026-07-05
4663,1,Confirmed Fraud,2026-04-22
4664,0,Cleared,2025-11-06
4665,0,Cleared,2026-06-13
4666,0,Cleared,2026-08-15
4667,0,Cleared,2026-06-18
4668,0,Cleared,2025-11-21
4669,0,Cleared,2026-08-06
4670,0,Cleared,2026-03-26
4671,0,Cleared,2026-05-10
4672,0,Cleared,2026-06-20
4673,1,Confirmed Fraud,2025-09-30
4674,0,Cleared,2026-07-03
4675,0,Cleared,2026-05-20
4676,0,Cleared,2026-06-07
4677,0,Cleared,2025-12-16
4678,0,Cleared,2026-04-30
4679,0,Cleared,2025-11-06
4680,0,Cleared,2026-03-11
4681,0,Cleared,2026-06-04
4682,0,Cleared,2025-06-13
4683,0,Cleared,2025-05-13
4684,0,Cleared,2025-06-10
4685,0,Cleared,2025-04-27
4686,0,Cleared,2026-07-04
4687,0,Cleared,2026-04-04
4688,0,Cleared,2025-09-25
4689,0,Cleared,2025-10-11
4690,0,Cleared,2026-05-26
4691,0,Cleared,2025-08-31
4692,0,Cleared,2026-01-26
4693,0,Cleared,2026-05-27
4694,0,Cleared,2026-03-24
4695,0,Cleared,2026-07-17
4696,0,Cleared,2026-04-13
4697,0,Cleared,2025-09-24
4698,0,Cleared,2025-08-27
4699,0,Cleared,2025-12-18
4700,0,Cleared,2025-07-17
4701,1,Confirmed Fraud,2025-11-22
4702,0,Cleared,2025-12-03
4703,0,Cleared,2026-03-21
4704,0,Cleared,2025-11-17
4705,0,Cleared,2026-05-24
4706,0,Cleared,2025-01-15
4707,0,Cleared,2026-05-18
4708,0,Cleared,2025-02-23
4709,0,Cleared,2026-08-03
4710,0,Cleared,2026-04-23
4711,0,Cleared,2026-05-27
4712,0,Cleared,2026-07-30
4713,0,Cleared,2025-01-29
4714,1,Confirmed Fraud,2026-03-13
4715,0,Cleared,2025-05-05
4716,0,Cleared,2025-12-14
4717,0,Cleared,2025-06-28
4718,0,Cleared,2026-03-22
4719,1,Confirmed Fraud,2026-04-30
4720,0,Cleared,2026-06-09
4721,0,Cleared,2026-03-28
4722,0,Cleared,2026-03-23
4723,0,Cleared,2026-07-14
4724,0,Cleared,2026-01-19
4725,0,Cleared,2026-04-03
4726,0,Cleared,2025-11-22
4727,0,Cleared,2026-04-01
4728,0,Cleared,2025-01-30
4729,0,Cleared,2026-07-16
4730,0,Cleared,2026-06-26
4731,0,Cleared,2025-03-08
4732,0,Cleared,2025-07-17
4733,0,Cleared,2026-07-05
4734,0,Cleared,2026-07-01
4735,0,Cleared,2025-04-02
4736,0,Cleared,2025-10-21
4737,0,Cleared,2025-10-18
4738,0,Cleared,2025-12-09
4739,0,Cleared,2026-07-10
4740,0,Cleared,2026-03-17
4741,0,Cleared,2025-11-21
4742,0,Cleared,2026-05-30
4743,0,Cleared,2025-12-27
4744,0,Cleared,2026-04-12
4745,0,Cleared,2025-11-04
4746,0,Cleared,2025-08-11
4747,0,Cleared,2025-02-09
4748,0,Cleared,2025-08-23
4749,0,Cleared,2026-01-11
4750,0,Cleared,2025-03-27
4751,0,Cleared,2025-11-26
4752,0,Cleared,2026-08-10
4753,0,Cleared,2025-02-26
4754,0,Cleared,2026-01-21
4755,0,Cleared,2026-01-16
4756,1,Confirmed Fraud,2025-04-12
4757,0,Cleared,2025-10-09
4758,1,Confirmed Fraud,2025-08-29
4759,0,Cleared,2026-03-24
4760,0,Cleared,2025-11-29
4761,0,Cleared,2025-06-26
4762,0,Cleared,2026-03-13
4763,0,Cleared,2026-02-27
4764,0,Cleared,2025-06-16
4765,0,Cleared,2026-06-22
4766,0,Cleared,2026-02-06
4767,0,Cleared,2025-10-11
4768,0,Cleared,2026-07-19
4769,1,Confirmed Fraud,2026-02-10
4770,0,Cleared,2025-10-27
4771,0,Cleared,2026-03-17
4772,0,Cleared,2025-04-22
4773,0,Cleared,2025-11-20
4774,0,Cleared,2026-03-17
4775,1,Confirmed Fraud,2026-07-16
4776,0,Cleared,2025-12-21
4777,0,Cleared,2026-05-16
4778,0,Cleared,2025-10-03
4779,0,Cleared,2026-07-11
4780,0,Cleared,2026-07-18
4781,0,Cleared,2025-01-30
4782,0,Cleared,2025-01-23
4783,0,Cleared,2025-06-04
4784,0,Cleared,2025-11-30
4785,0,Cleared,2026-05-24
4786,0,Cleared,2026-06-18
4787,0,Cleared,2025-08-13
4788,0,Cleared,2025-02-28
4789,1,Confirmed Fraud,2026-03-01
4790,0,Cleared,2026-04-17
4791,0,Cleared,2026-06-12
4792,0,Cleared,2026-03-27
4793,0,Cleared,2026-06-09
4794,0,Cleared,2026-08-09
4795,0,Cleared,2025-02-07
4796,0,Cleared,2026-04-25
4797,0,Cleared,2026-05-09
4798,0,Cleared,2026-03-25
4799,0,Cleared,2025-09-20
4800,0,Cleared,2025-09-10
4801,0,Cleared,2025-11-21
4802,0,Cleared,2026-07-25
4803,0,Cleared,2025-11-27
4804,0,Cleared,2025-09-30
4805,0,Cleared,2026-04-27
4806,0,Cleared,2026-05-26
4807,0,Cleared,2026-07-14
4808,0,Cleared,2025-06-18
4809,0,Cleared,2026-06-05
4810,0,Cleared,2026-05-22
4811,0,Cleared,2026-06-10
4812,0,Cleared,2025-08-10
4813,0,Cleared,2025-09-30
4814,0,Cleared,2025-04-02
4815,0,Cleared,2025-09-11
4816,0,Cleared,2025-02-01
4817,0,Cleared,2026-02-02
4818,0,Cleared,2026-04-13
4819,0,Cleared,2026-06-04
4820,0,Cleared,2026-06-20
4821,0,Cleared,2026-03-31
4822,1,Confirmed Fraud,2026-04-09
4823,0,Cleared,2026-08-03
4824,1,Confirmed Fraud,2025-08-15
4825,0,Cleared,2026-08-02
4826,0,Cleared,2025-10-17
4827,0,Cleared,2026-02-04
4828,0,Cleared,2026-02-02
4829,0,Cleared,2026-05-10
4830,0,Cleared,2025-11-28
4831,0,Cleared,2026-04-01
4832,0,Cleared,2025-11-26
4833,0,Cleared,2026-05-03
4834,0,Cleared,2025-10-10
4835,0,Cleared,2026-04-19
4836,0,Cleared,2026-07-27
4837,0,Cleared,2025-08-15
4838,0,Cleared,2026-02-18
4839,0,Cleared,2026-03-07
4840,0,Cleared,2026-04-26
4841,0,Cleared,2025-10-31
4842,0,Cleared,2025-10-28
4843,0,Cleared,2025-11-06
4844,0,Cleared,2025-12-26
4845,0,Cleared,2026-01-01
4846,0,Cleared,2026-07-31
4847,0,Cleared,2026-01-28
4848,0,Cleared,2026-03-12
4849,0,Cleared,2025-06-02
4850,0,Cleared,2026-08-10
4851,0,Cleared,2026-02-01
4852,0,Cleared,2025-05-18
4853,0,Cleared,2026-05-13
4854,0,Cleared,2026-06-26
4855,0,Cleared,2026-01-31
4856,0,Cleared,2025-10-19
4857,0,Cleared,2026-07-15
4858,0,Cleared,2025-07-09
4859,0,Cleared,2025-05-26
4860,0,Cleared,2025-02-23
4861,0,Cleared,2026-03-25
4862,0,Cleared,2026-05-15
4863,0,Cleared,2026-07-04
4864,0,Cleared,2026-04-13
4865,0,Cleared,2026-05-02
4866,0,Cleared,2025-09-30
4867,0,Cleared,2026-05-21
4868,0,Cleared,2026-04-17
4869,0,Cleared,2026-05-28
4870,0,Cleared,2026-07-19
4871,0,Cleared,2025-10-24
4872,0,Cleared,2025-09-20
4873,0,Cleared,2026-02-18
4874,0,Cleared,2025-12-22
