payment_id,booking_id,payment_date,payment_amount,payment_method,card_id,card_country_code,payment_status,failed_attempts
4940,4940,2026-06-29 06:48:57,1963.74,Mastercard,CARD-SHARED-028,GB,Successful,0
4941,4941,2026-05-09 08:44:09,811.32,PayPal,CARD-001936-1,ES,Successful,0
4942,4942,2026-05-07 18:17:12,477.95,Visa,CARD-000499-1,GR,Successful,0
4943,4943,2025-08-28 14:57:48,1836.26,Visa,CARD-SHARED-061,US,Successful,0
4944,4944,2026-06-04 08:39:34,953.83,PayPal,CARD-001431-1,FR,Successful,0
4945,4945,2026-04-28 04:41:32,1036.29,Visa,CARD-000967-1,DE,Successful,0
4946,4946,2026-02-03 03:49:39,794.22,Mastercard,CARD-000795-1,GR,Successful,0
4947,4947,2025-10-15 15:40:49,1273.82,Mastercard,CARD-000238-2,NL,Successful,0
4948,4948,2025-12-06 12:02:11,2335.18,Visa,CARD-SHARED-044,AL,Successful,0
4949,4949,2026-06-23 08:40:40,1337.35,Mastercard,CARD-000966-2,IT,Successful,0
4950,4950,2025-10-13 02:44:54,139.14,Mastercard,CARD-000932-2,RO,Successful,1
4951,4951,2025-09-25 00:01:30,1315.40,Visa,CARD-000173-2,GR,Successful,1
4952,4952,2025-12-14 09:09:59,400.94,Amex,CARD-000614-2,NG,Successful,1
4953,4953,2025-08-13 16:48:38,1061.74,PayPal,CARD-SHARED-089,AL,Successful,0
4954,4954,2025-11-23 22:46:11,1381.06,PayPal,CARD-000188-1,IT,Successful,0
4955,4955,2026-06-26 18:31:19,619.39,Mastercard,CARD-000518-1,NL,Failed,0
4956,4956,2026-06-11 03:40:48,1029.70,Amex,CARD-000560-2,AE,Successful,0
4957,4957,2026-06-26 04:10:54,2199.86,Visa,CARD-001597-1,ES,Successful,0
4958,4958,2025-08-10 23:08:07,464.05,Amex,CARD-001928-2,FR,Successful,2
4959,4959,2025-04-06 20:22:27,702.74,Visa,CARD-001538-2,RO,Successful,0
4960,4960,2026-05-24 15:00:35,550.41,Amex,CARD-001739-2,DE,Successful,0
4961,4961,2025-09-28 10:17:59,73.44,Mastercard,CARD-000276-1,AL,Successful,0
4962,4962,2026-05-10 22:51:52,847.49,PayPal,CARD-SHARED-076,NL,Successful,1
4963,4963,2025-03-09 06:30:24,295.24,Visa,CARD-001633-2,NG,Successful,0
4964,4964,2025-03-17 04:41:30,3030.72,PayPal,CARD-001950-2,FR,Successful,8
4965,4965,2026-07-10 22:21:25,1192.51,Visa,CARD-001080-1,GB,Successful,5
4966,4966,2026-06-15 13:17:35,3189.77,Visa,CARD-000141-2,GR,Successful,8
4967,4967,2025-06-27 18:25:36,1340.22,PayPal,CARD-000295-1,IT,Successful,1
4968,4968,2026-03-26 23:41:33,1497.58,PayPal,CARD-SHARED-055,FR,Successful,0
4969,4969,2025-12-27 16:07:12,1153.48,Mastercard,CARD-001390-1,AL,Successful,0
4970,4970,2026-02-11 11:39:44,1050.84,PayPal,CARD-001284-2,NG,Successful,0
4971,4971,2025-11-13 03:57:51,1341.39,Visa,CARD-001504-1,AL,Successful,5
4972,4972,2026-03-12 21:07:18,683.25,Mastercard,CARD-SHARED-038,GB,Successful,0
4973,4973,2025-07-04 02:34:20,1150.98,Visa,CARD-000969-1,NG,Failed,0
4974,4974,2025-06-29 22:56:43,1072.64,PayPal,CARD-SHARED-001,US,Refunded,0
4975,4975,2025-06-24 04:29:51,1026.75,PayPal,CARD-000150-1,NG,Successful,0
4976,4976,2025-11-26 02:46:41,215.69,Mastercard,CARD-001523-2,AL,Successful,0
4977,4977,2026-03-04 22:47:41,439.23,Visa,CARD-000113-1,GR,Failed,0
4978,4978,2026-03-11 07:01:56,472.63,Mastercard,CARD-001395-2,NL,Successful,0
4979,4979,2026-01-08 14:09:34,1636.30,PayPal,CARD-001528-1,NL,Successful,2
4980,4980,2025-07-06 06:51:27,700.68,PayPal,CARD-SHARED-076,AE,Successful,0
4981,4981,2025-03-19 07:07:24,1584.05,Visa,CARD-000798-2,IT,Successful,5
4982,4982,2025-06-07 07:09:14,3038.09,Visa,CARD-FRAUD-025,GB,Successful,7
4983,4983,2026-02-21 09:38:04,1434.62,PayPal,CARD-SHARED-018,DE,Successful,0
4984,4984,2026-06-15 04:26:22,264.77,PayPal,CARD-001988-2,NG,Successful,0
4985,4985,2025-03-29 04:28:28,703.73,Visa,CARD-001306-2,DE,Successful,5
4986,4986,2026-03-14 05:12:10,1477.04,Mastercard,CARD-001385-2,ES,Successful,0
4987,4987,2026-03-28 07:54:25,899.69,Mastercard,CARD-000342-2,DE,Successful,0
4988,4988,2026-03-03 23:01:22,1460.09,Amex,CARD-001976-1,DE,Successful,0
4989,4989,2026-02-19 18:35:39,150.58,Visa,CARD-001280-2,GR,Refunded,0
4990,4990,2025-04-25 11:58:40,1007.22,PayPal,CARD-001673-2,AL,Failed,1
4991,4991,2025-03-23 17:50:14,364.05,PayPal,CARD-001331-2,ES,Successful,1
4992,4992,2026-02-12 15:10:05,755.27,PayPal,CARD-000417-2,FR,Successful,5
4993,4993,2026-07-17 21:39:10,1094.04,PayPal,CARD-000134-1,AL,Successful,4
4994,4994,2025-12-15 08:41:42,331.92,Mastercard,CARD-001895-1,DE,Successful,3
4995,4995,2026-02-08 21:44:23,269.65,PayPal,CARD-001580-2,IT,Successful,0
4996,4996,2025-02-20 01:41:40,182.43,Amex,CARD-000349-1,US,Successful,0
4997,4997,2026-04-07 14:49:00,196.54,Visa,CARD-000096-1,AL,Successful,1
4998,4998,2026-03-19 20:43:02,1573.65,PayPal,CARD-FRAUD-003,NG,Successful,6
4999,4999,2025-03-05 18:12:02,98.96,Mastercard,CARD-000657-2,DE,Successful,1
5000,5000,2025-01-21 04:21:30,879.85,PayPal,CARD-000205-2,ES,Successful,0
5001,5001,2026-01-05 14:54:59,391.56,Amex,CARD-000129-1,AL,Successful,1
5002,5002,2026-02-27 18:30:12,997.28,PayPal,CARD-001810-2,AE,Successful,3
5003,5003,2026-01-06 20:29:11,615.45,Visa,CARD-SHARED-004,AE,Successful,0
5004,5004,2026-06-21 02:39:45,1106.14,Amex,CARD-001056-1,NL,Successful,0
5005,5005,2026-06-13 00:14:39,1285.69,Amex,CARD-001026-1,AL,Successful,0
5006,5006,2025-12-12 14:07:14,712.94,PayPal,CARD-001373-2,NG,Successful,5
5007,5007,2025-08-30 04:32:36,872.34,Amex,CARD-001915-1,AL,Successful,1
5008,5008,2026-05-21 06:44:34,2907.62,Mastercard,CARD-FRAUD-017,AE,Successful,6
5009,5009,2026-03-31 09:33:43,686.67,Amex,CARD-000652-1,RO,Successful,0
5010,5010,2025-02-27 21:32:54,591.90,Mastercard,CARD-000283-2,NL,Successful,0
5011,5011,2025-09-23 03:01:02,2554.18,Visa,CARD-001131-1,AE,Successful,0
5012,5012,2025-04-16 18:18:25,361.80,Mastercard,CARD-001218-1,RO,Successful,0
5013,5013,2025-01-28 10:32:40,2052.03,Amex,CARD-FRAUD-002,GB,Successful,4
5014,5014,2025-11-26 03:12:29,110.62,Visa,CARD-001964-2,NG,Successful,0
5015,5015,2026-06-02 00:18:15,1266.41,Amex,CARD-000789-1,RO,Successful,0
5016,5016,2025-11-26 09:01:55,1459.26,PayPal,CARD-001746-1,IT,Successful,0
5017,5017,2026-05-21 20:02:34,943.56,PayPal,CARD-000950-2,AL,Successful,0
5018,5018,2025-07-19 21:18:34,2190.73,Amex,CARD-001912-1,NG,Successful,8
5019,5019,2025-04-22 01:32:57,1428.61,Visa,CARD-000588-2,AE,Successful,2
5020,5020,2026-05-09 01:01:50,2102.28,PayPal,CARD-001908-1,FR,Successful,0
5021,5021,2025-11-30 19:00:46,828.09,Amex,CARD-000329-1,GR,Successful,1
5022,5022,2026-03-10 07:05:18,1250.60,Amex,CARD-000702-2,FR,Refunded,0
5023,5023,2025-10-17 09:55:08,169.63,Mastercard,CARD-001882-2,FR,Successful,0
5024,5024,2025-03-05 14:29:45,990.71,Visa,CARD-000339-1,RO,Successful,0
5025,5025,2026-06-15 21:18:18,1070.00,Amex,CARD-000707-2,NL,Successful,0
5026,5026,2026-01-25 13:27:39,1478.26,Visa,CARD-SHARED-057,DE,Successful,1
5027,5027,2025-01-28 12:23:38,2539.67,PayPal,CARD-000861-2,NL,Successful,1
5028,5028,2026-02-21 20:59:18,686.94,Amex,CARD-001993-1,NL,Successful,1
5029,5029,2025-09-03 23:07:22,1007.13,PayPal,CARD-001263-2,GR,Refunded,0
5030,5030,2026-01-20 12:32:37,596.01,Mastercard,CARD-001716-2,GB,Successful,0
5031,5031,2026-03-23 20:31:46,1420.24,Mastercard,CARD-001745-2,NL,Successful,1
5032,5032,2026-04-10 16:29:19,230.67,Mastercard,CARD-SHARED-085,US,Successful,0
5033,5033,2026-06-14 13:28:06,538.88,Mastercard,CARD-001811-1,GR,Successful,2
5034,5034,2026-07-09 14:02:47,148.00,Amex,CARD-001356-1,IT,Successful,0
5035,5035,2026-04-27 14:24:39,2409.96,Amex,CARD-001890-2,DE,Successful,2
5036,5036,2025-12-05 19:20:44,1497.49,Visa,CARD-SHARED-086,GR,Successful,0
5037,5037,2025-05-02 12:13:29,194.96,Mastercard,CARD-000725-1,GR,Successful,3
5038,5038,2026-01-06 00:15:26,150.08,Visa,CARD-SHARED-090,NG,Successful,0
5039,5039,2026-05-31 23:37:46,386.29,Visa,CARD-000726-1,AE,Successful,0
5040,5040,2025-12-29 04:24:16,296.76,PayPal,CARD-000131-1,RO,Successful,0
5041,5041,2025-07-22 17:27:05,381.81,Amex,CARD-000848-1,NG,Successful,1
5042,5042,2025-11-15 07:29:54,819.96,Mastercard,CARD-000260-1,ES,Successful,0
5043,5043,2025-12-01 14:16:40,415.92,Mastercard,CARD-000963-2,NG,Successful,3
5044,5044,2026-02-05 10:31:11,1732.19,Visa,CARD-FRAUD-022,FR,Successful,7
5045,5045,2026-05-11 13:13:38,1176.23,Visa,CARD-001407-1,DE,Successful,0
5046,5046,2025-12-12 03:50:19,857.39,PayPal,CARD-000884-2,NL,Successful,0
5047,5047,2025-04-25 08:15:30,1182.59,PayPal,CARD-SHARED-098,NL,Successful,0
5048,5048,2026-05-23 04:41:14,1707.38,Amex,CARD-SHARED-081,AE,Successful,0
5049,5049,2025-03-28 15:23:52,1028.13,Mastercard,CARD-001146-2,NL,Successful,0
5050,5050,2025-11-17 23:11:53,590.69,PayPal,CARD-SHARED-002,GR,Successful,0
5051,5051,2026-04-25 19:48:24,550.48,PayPal,CARD-000768-2,RO,Successful,2
5052,5052,2025-10-22 04:41:38,604.30,Mastercard,CARD-000571-1,GB,Successful,0
5053,5053,2025-06-21 12:01:06,872.76,PayPal,CARD-001131-1,NG,Successful,0
5054,5054,2026-02-27 01:00:41,642.48,Amex,CARD-000266-1,DE,Successful,0
5055,5055,2026-04-29 16:52:13,653.77,Visa,CARD-000857-1,IT,Successful,0
5056,5056,2026-06-17 11:41:08,715.53,Visa,CARD-000836-2,IT,Refunded,1
5057,5057,2026-02-27 21:45:05,1035.95,Amex,CARD-000346-1,RO,Successful,1
5058,5058,2026-05-03 21:37:33,398.95,PayPal,CARD-000439-2,GR,Successful,0
5059,5059,2025-12-01 15:13:41,2685.52,Amex,CARD-FRAUD-003,AE,Successful,0
5060,5060,2025-10-16 21:15:47,1344.43,Mastercard,CARD-000798-1,ES,Successful,0
5061,5061,2026-04-23 14:01:21,637.11,Amex,CARD-001442-2,IT,Successful,1
5062,5062,2025-11-07 20:05:34,640.67,Visa,CARD-SHARED-061,US,Successful,0
5063,5063,2026-07-07 17:19:46,2175.52,Amex,CARD-001003-1,IT,Refunded,0
5064,5064,2026-04-28 10:49:45,147.64,Mastercard,CARD-000601-2,ES,Successful,0
5065,5065,2025-03-15 20:56:02,1140.19,Visa,CARD-000302-1,GB,Successful,0
5066,5066,2026-02-23 12:39:45,267.38,Mastercard,CARD-001705-1,DE,Successful,0
5067,5067,2025-10-26 16:15:43,2112.81,Visa,CARD-FRAUD-020,FR,Successful,6
5068,5068,2026-05-21 20:11:37,2432.06,Visa,CARD-FRAUD-024,NL,Successful,0
5069,5069,2026-05-30 13:35:56,1253.12,Visa,CARD-SHARED-031,US,Successful,0
5070,5070,2026-04-08 20:22:07,1279.27,Visa,CARD-001537-1,GR,Successful,0
5071,5071,2025-09-25 09:28:42,1429.70,PayPal,CARD-000948-1,GR,Successful,1
5072,5072,2026-07-19 09:24:16,708.00,Amex,CARD-001609-2,NG,Successful,0
5073,5073,2026-02-03 17:05:51,868.33,PayPal,CARD-SHARED-094,ES,Successful,0
5074,5074,2025-07-04 16:51:58,86.03,PayPal,CARD-001403-1,NL,Successful,2
5075,5075,2025-07-19 05:14:53,1372.48,Mastercard,CARD-000505-1,RO,Successful,0
5076,5076,2025-09-14 06:42:39,347.56,Visa,CARD-000872-1,GB,Successful,0
5077,5077,2026-04-10 23:37:12,437.85,Visa,CARD-001744-2,RO,Successful,0
5078,5078,2025-08-30 14:40:33,1363.35,PayPal,CARD-SHARED-098,ES,Successful,0
5079,5079,2026-05-30 03:06:13,2016.96,Visa,CARD-FRAUD-022,AE,Successful,7
5080,5080,2025-09-23 00:07:29,2203.52,Amex,CARD-001992-2,IT,Successful,0
5081,5081,2025-11-13 16:18:16,716.97,Amex,CARD-001257-1,ES,Successful,1
5082,5082,2025-08-31 20:51:49,685.75,Amex,CARD-001944-2,IT,Successful,0
5083,5083,2025-06-22 01:52:52,1020.16,Amex,CARD-000069-1,IT,Successful,0
5084,5084,2026-01-26 11:52:55,1462.56,Mastercard,CARD-000714-1,GB,Successful,0
5085,5085,2026-05-26 14:11:36,670.61,Visa,CARD-001448-1,US,Successful,0
5086,5086,2026-04-16 20:30:01,1342.80,Amex,CARD-000576-1,US,Successful,3
5087,5087,2025-12-06 19:53:18,1835.32,Mastercard,CARD-001958-1,GB,Successful,0
5088,5088,2026-02-18 12:09:21,300.98,PayPal,CARD-001632-1,IT,Successful,0
5089,5089,2025-12-28 09:45:07,503.14,Visa,CARD-000326-1,AE,Successful,0
5090,5090,2025-01-19 08:16:18,830.35,Visa,CARD-001044-1,GB,Successful,0
5091,5091,2026-06-24 11:22:15,530.31,Amex,CARD-000406-1,FR,Successful,3
5092,5092,2026-05-24 11:21:38,100.72,PayPal,CARD-001315-1,US,Successful,1
5093,5093,2026-01-03 00:24:58,133.59,PayPal,CARD-000605-1,US,Successful,0
5094,5094,2026-04-02 06:26:33,1316.56,Amex,CARD-000506-1,AL,Successful,0
5095,5095,2025-01-19 01:25:46,2578.02,Visa,CARD-FRAUD-014,AE,Successful,8
5096,5096,2025-12-19 17:20:31,963.42,Visa,CARD-000905-2,NG,Successful,0
5097,5097,2025-07-27 06:09:41,1122.00,Visa,CARD-001206-2,AL,Successful,0
5098,5098,2026-05-24 23:37:55,452.38,Amex,CARD-000604-1,FR,Successful,4
5099,5099,2025-10-18 01:27:03,1271.64,Amex,CARD-000490-1,NL,Successful,0
5100,5100,2026-06-11 16:39:31,194.64,PayPal,CARD-000439-2,GR,Successful,2
5101,5101,2025-11-08 11:44:50,1330.15,Visa,CARD-000325-1,AL,Successful,0
5102,5102,2026-06-30 13:57:07,681.69,Mastercard,CARD-001106-2,NL,Successful,0
5103,5103,2026-02-24 22:28:21,2059.19,PayPal,CARD-000404-2,US,Successful,0
5104,5104,2025-11-15 00:22:06,1444.83,Visa,CARD-000516-2,AE,Successful,0
5105,5105,2025-08-24 20:13:41,1808.78,Mastercard,CARD-001829-1,ES,Successful,0
5106,5106,2026-04-14 20:39:11,561.66,Amex,CARD-SHARED-100,IT,Successful,1
5107,5107,2025-06-06 01:20:05,1899.88,Visa,CARD-001134-1,GB,Successful,0
5108,5108,2025-05-19 01:03:17,266.63,Mastercard,CARD-001401-2,NG,Successful,0
5109,5109,2026-03-23 00:11:58,1229.44,Mastercard,CARD-000355-2,AE,Successful,0
5110,5110,2025-05-24 22:28:38,1426.45,Mastercard,CARD-000480-1,FR,Successful,0
5111,5111,2026-05-19 23:47:57,221.63,Amex,CARD-001647-1,NL,Successful,0
5112,5112,2026-07-04 02:51:08,792.15,PayPal,CARD-000582-2,NL,Successful,0
5113,5113,2026-06-08 23:46:25,2222.90,Visa,CARD-000314-1,ES,Successful,4
5114,5114,2025-08-12 12:31:19,204.95,Visa,CARD-000488-2,ES,Successful,0
5115,5115,2026-01-16 01:54:27,2098.50,Mastercard,CARD-000673-2,GB,Successful,0
5116,5116,2025-11-14 16:40:32,185.44,Amex,CARD-001455-1,ES,Successful,2
5117,5117,2025-12-25 22:01:22,349.86,Visa,CARD-001209-2,GB,Successful,4
5118,5118,2026-01-03 05:47:15,294.47,Visa,CARD-SHARED-090,FR,Successful,0
5119,5119,2025-04-21 16:03:23,399.87,PayPal,CARD-001173-2,AE,Successful,4
5120,5120,2026-02-16 11:37:35,1037.98,Mastercard,CARD-000806-2,IT,Successful,0
5121,5121,2026-05-23 01:06:12,1215.28,PayPal,CARD-001315-1,US,Successful,0
5122,5122,2026-03-14 17:24:21,269.33,Mastercard,CARD-001695-1,US,Successful,0
5123,5123,2026-05-05 07:06:18,1325.58,Visa,CARD-001731-1,GB,Successful,0
5124,5124,2026-05-28 23:10:22,2337.16,Mastercard,CARD-FRAUD-024,NL,Successful,0
5125,5125,2025-12-02 20:33:59,1157.94,PayPal,CARD-000898-1,NG,Successful,0
5126,5126,2026-01-08 10:19:48,862.40,Amex,CARD-000086-1,AE,Successful,1
5127,5127,2025-11-14 19:16:24,981.24,Amex,CARD-001990-1,ES,Successful,1
5128,5128,2026-04-13 21:54:22,353.43,Mastercard,CARD-001478-2,GB,Successful,1
5129,5129,2025-10-22 09:10:07,494.26,Amex,CARD-000889-1,DE,Failed,0
5130,5130,2025-12-04 19:49:54,1202.92,Amex,CARD-000574-2,NG,Successful,0
5131,5131,2025-12-17 04:12:54,889.04,Visa,CARD-000630-1,NL,Successful,0
5132,5132,2026-02-26 02:01:45,1393.29,Mastercard,CARD-000673-1,GB,Successful,1
5133,5133,2025-11-10 10:42:33,660.16,Visa,CARD-001235-2,GB,Successful,0
5134,5134,2026-07-08 13:13:36,1423.02,Visa,CARD-000194-2,GB,Successful,0
5135,5135,2025-10-16 13:31:50,1379.15,PayPal,CARD-SHARED-052,ES,Successful,0
5136,5136,2026-01-10 20:44:47,1282.57,Amex,CARD-000151-2,GR,Successful,0
5137,5137,2025-09-22 04:22:17,1803.79,Visa,CARD-001984-2,GB,Successful,4
5138,5138,2026-02-15 14:51:59,579.94,PayPal,CARD-000002-2,ES,Successful,0
5139,5139,2026-01-06 16:16:44,193.24,Visa,CARD-SHARED-064,GB,Successful,0
5140,5140,2025-11-17 10:13:51,206.70,Mastercard,CARD-000667-2,GR,Successful,0
5141,5141,2025-06-13 11:34:43,975.76,Mastercard,CARD-000851-2,NL,Successful,0
5142,5142,2026-06-14 05:34:52,721.41,PayPal,CARD-000854-1,RO,Successful,1
5143,5143,2025-04-19 07:16:00,834.43,PayPal,CARD-001994-1,AL,Successful,0
5144,5144,2025-09-01 22:01:16,923.31,Visa,CARD-000334-1,NL,Successful,0
5145,5145,2025-04-24 07:32:26,291.65,PayPal,CARD-001389-1,NG,Successful,0
5146,5146,2026-05-11 19:01:58,451.85,Visa,CARD-000744-1,US,Successful,3
5147,5147,2026-07-10 17:59:48,530.63,Amex,CARD-000639-1,IT,Successful,0
5148,5148,2025-04-17 17:24:08,818.01,Mastercard,CARD-001590-2,FR,Successful,0
5149,5149,2026-06-08 06:56:22,1005.66,PayPal,CARD-001935-1,IT,Successful,4
5150,5150,2026-06-30 13:45:58,1271.17,Visa,CARD-001692-2,AL,Successful,0
5151,5151,2025-04-09 19:23:20,1029.98,PayPal,CARD-000828-1,GB,Successful,4
5152,5152,2026-01-14 17:51:49,388.37,PayPal,CARD-000070-2,NG,Successful,0
5153,5153,2026-05-02 09:53:32,1253.43,Visa,CARD-000197-1,RO,Successful,1
5154,5154,2026-02-06 16:55:17,2495.26,Visa,CARD-FRAUD-026,DE,Successful,2
5155,5155,2026-07-11 23:28:53,96.83,Visa,CARD-001468-1,GR,Successful,0
5156,5156,2026-01-16 22:47:50,108.05,PayPal,CARD-000266-1,IT,Successful,0
5157,5157,2026-06-21 03:31:39,432.25,PayPal,CARD-000333-2,GB,Failed,0
5158,5158,2026-07-05 06:13:55,630.09,PayPal,CARD-001928-1,FR,Successful,0
5159,5159,2026-06-27 13:15:35,526.67,Amex,CARD-001631-1,DE,Successful,0
5160,5160,2026-05-11 23:26:05,205.75,Mastercard,CARD-001977-2,NG,Successful,0
5161,5161,2025-07-06 01:11:13,677.42,PayPal,CARD-000876-2,US,Successful,0
5162,5162,2025-10-29 20:15:29,910.94,PayPal,CARD-000827-2,US,Successful,0
5163,5163,2026-04-16 14:06:39,780.17,Amex,CARD-SHARED-018,DE,Successful,0
5164,5164,2026-05-23 15:38:49,186.22,PayPal,CARD-SHARED-062,DE,Successful,0
5165,5165,2025-03-23 13:05:09,634.15,PayPal,CARD-001951-1,NL,Successful,5
5166,5166,2025-12-08 09:55:02,1342.19,Amex,CARD-001300-2,RO,Successful,0
5167,5167,2025-07-15 00:37:58,2552.84,Amex,CARD-001815-1,GB,Successful,0
5168,5168,2025-07-01 05:57:57,673.25,PayPal,CARD-001851-1,GR,Successful,0
5169,5169,2026-05-07 01:54:03,311.58,Visa,CARD-000270-2,IT,Failed,0
5170,5170,2025-08-22 02:38:39,910.64,Visa,CARD-001507-1,GR,Successful,0
5171,5171,2026-04-10 14:06:41,1162.68,Amex,CARD-000703-1,GR,Successful,0
5172,5172,2026-05-14 21:51:41,2185.61,PayPal,CARD-FRAUD-006,AL,Successful,0
5173,5173,2025-11-14 15:02:10,101.02,Mastercard,CARD-SHARED-047,FR,Successful,0
5174,5174,2025-06-10 04:41:57,665.85,Amex,CARD-SHARED-028,FR,Successful,0
5175,5175,2025-08-26 02:37:05,588.69,Amex,CARD-000434-2,IT,Successful,0
5176,5176,2025-01-08 13:22:43,1574.19,Amex,CARD-000467-2,ES,Failed,0
5177,5177,2025-08-06 07:18:37,216.72,PayPal,CARD-000442-2,NG,Successful,4
5178,5178,2026-05-23 08:38:08,772.97,Mastercard,CARD-001655-2,IT,Successful,0
5179,5179,2025-10-12 22:09:22,87.80,Visa,CARD-000247-2,AE,Failed,0
5180,5180,2025-01-22 15:09:41,667.36,Amex,CARD-001855-1,ES,Successful,0
5181,5181,2025-04-09 03:35:37,340.41,Visa,CARD-001485-1,IT,Successful,0
5182,5182,2026-05-13 20:40:25,2463.76,PayPal,CARD-001747-2,RO,Failed,0
5183,5183,2026-04-18 05:39:10,957.65,Visa,CARD-001668-2,NG,Successful,0
5184,5184,2025-06-19 02:38:22,1403.75,Amex,CARD-001563-2,NL,Successful,0
5185,5185,2026-05-16 12:39:53,845.88,Amex,CARD-000105-2,RO,Successful,0
5186,5186,2025-08-10 08:24:02,1792.06,PayPal,CARD-001756-1,NG,Successful,0
5187,5187,2026-05-10 10:20:41,88.07,Amex,CARD-000533-1,GB,Successful,0
5188,5188,2026-05-13 22:31:01,1295.33,PayPal,CARD-001880-1,GB,Refunded,1
5189,5189,2026-06-01 18:19:00,942.59,PayPal,CARD-000863-1,ES,Successful,1
5190,5190,2025-03-27 15:57:26,428.92,Visa,CARD-001503-2,US,Successful,0
5191,5191,2026-03-06 15:10:06,2261.49,Amex,CARD-001786-1,IT,Successful,1
5192,5192,2026-03-07 07:22:07,751.93,Amex,CARD-000008-2,GR,Successful,1
5193,5193,2026-04-07 07:33:23,316.91,Mastercard,CARD-000122-1,US,Successful,0
5194,5194,2026-06-20 14:33:54,850.87,Visa,CARD-000616-1,DE,Successful,0
5195,5195,2026-05-02 06:25:55,1013.92,Amex,CARD-001452-1,IT,Successful,0
5196,5196,2026-04-07 09:28:16,280.30,Amex,CARD-000289-1,GB,Successful,0
5197,5197,2026-01-19 09:24:10,212.48,Mastercard,CARD-001597-1,ES,Successful,0
5198,5198,2026-06-01 08:07:55,198.30,Visa,CARD-000705-2,AL,Successful,0
5199,5199,2026-01-11 14:01:29,414.07,Amex,CARD-001352-1,NG,Successful,0
5200,5200,2025-05-30 19:05:57,2197.07,Visa,CARD-001190-2,GR,Successful,5
5201,5201,2026-05-24 14:44:37,1472.47,Visa,CARD-000781-2,GR,Successful,1
5202,5202,2025-06-06 19:13:41,780.55,Amex,CARD-000068-1,FR,Successful,0
5203,5203,2025-10-01 14:00:43,1109.03,Amex,CARD-001269-1,GR,Successful,0
5204,5204,2026-07-14 21:41:00,2214.85,Visa,CARD-000713-1,AE,Successful,0
5205,5205,2025-11-10 20:15:19,435.41,PayPal,CARD-001021-1,NL,Successful,0
5206,5206,2025-02-25 03:58:51,736.04,PayPal,CARD-SHARED-026,US,Successful,0
5207,5207,2026-06-21 04:47:33,1131.48,PayPal,CARD-001468-2,IT,Successful,5
5208,5208,2025-10-17 13:51:12,1259.59,Mastercard,CARD-000174-1,NL,Successful,0
5209,5209,2025-11-19 18:57:49,615.33,Visa,CARD-001466-2,IT,Successful,0
5210,5210,2026-07-13 11:09:20,378.51,Amex,CARD-001272-1,RO,Successful,0
5211,5211,2025-07-16 04:53:32,516.27,PayPal,CARD-001662-1,RO,Successful,0
5212,5212,2025-07-17 03:45:06,2553.43,PayPal,CARD-001803-1,NG,Successful,0
5213,5213,2026-03-02 12:03:26,226.98,Mastercard,CARD-001721-1,NL,Successful,4
5214,5214,2025-05-20 08:49:15,1355.33,Visa,CARD-000559-2,GB,Successful,0
5215,5215,2025-04-13 19:11:43,269.52,Visa,CARD-SHARED-053,IT,Successful,0
5216,5216,2025-05-26 03:48:15,2423.23,PayPal,CARD-000892-1,IT,Successful,0
5217,5217,2025-09-11 03:20:53,1035.94,PayPal,CARD-000015-1,NG,Successful,0
5218,5218,2026-04-20 06:34:17,187.37,Mastercard,CARD-001057-1,DE,Successful,4
5219,5219,2026-03-11 04:34:44,2511.82,PayPal,CARD-000365-2,IT,Successful,0
5220,5220,2026-07-06 14:16:15,575.47,Mastercard,CARD-000096-2,ES,Failed,1
5221,5221,2025-04-09 09:50:19,1156.28,Visa,CARD-000362-1,IT,Successful,1
5222,5222,2025-02-19 13:21:32,3001.83,Amex,CARD-FRAUD-018,NL,Successful,3
5223,5223,2025-04-05 18:51:05,473.70,Amex,CARD-000540-2,NL,Successful,0
5224,5224,2025-12-03 04:52:35,1485.99,PayPal,CARD-001497-2,RO,Successful,5
5225,5225,2026-07-12 13:05:42,997.72,Amex,CARD-000887-1,FR,Successful,0
5226,5226,2025-10-23 17:20:19,335.29,Mastercard,CARD-000529-1,AL,Successful,0
5227,5227,2026-04-12 21:11:34,1472.54,Visa,CARD-000692-2,IT,Successful,0
5228,5228,2025-03-15 14:37:40,2293.07,PayPal,CARD-001612-1,NG,Successful,0
5229,5229,2025-04-18 20:38:42,1027.50,PayPal,CARD-000022-2,ES,Successful,0
5230,5230,2026-04-10 20:20:18,1104.65,Mastercard,CARD-000451-1,RO,Successful,1
5231,5231,2025-09-02 11:12:55,337.65,Amex,CARD-SHARED-051,FR,Successful,0
5232,5232,2025-05-02 00:48:17,476.42,Amex,CARD-000570-1,ES,Successful,0
5233,5233,2026-07-05 08:58:19,921.07,Amex,CARD-001830-1,RO,Successful,3
5234,5234,2025-11-08 07:56:49,219.63,Mastercard,CARD-001513-2,FR,Successful,0
5235,5235,2025-04-12 13:22:19,645.48,Mastercard,CARD-001214-2,RO,Failed,0
5236,5236,2026-02-25 12:27:05,2438.13,Amex,CARD-000046-1,IT,Successful,0
5237,5237,2025-12-18 18:13:49,774.28,Visa,CARD-000089-1,NL,Successful,0
5238,5238,2025-07-08 17:08:01,1306.31,Visa,CARD-001808-1,GB,Successful,0
5239,5239,2025-02-08 09:27:08,1120.71,Visa,CARD-000209-2,DE,Successful,0
